t[s](1)           t[s/mm2](2)       r[mm](3)          r/rd[-](4)        T[K](5)           Tfib[K](6)        v[m/s](7)         dummy(8)          NC7H16_w(9)       
1.715200328e-05   3.500408833e-05   1.000000000e-13   2.857703989e-13   3.000000000e+02   3.000000000e+02   1.493900239e-18   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   2.297609908e-02   6.565889000e-02   3.000000000e+02   3.000000000e+02   4.979667464e-19   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   4.465165059e-02   1.276012000e-01   3.000000000e+02   3.000000000e+02   2.526629708e-19   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   6.510030456e-02   1.860374000e-01   3.000000000e+02   3.000000000e+02   1.551774230e-19   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   8.439149084e-02   2.411659000e-01   3.000000000e+02   3.000000000e+02   1.064913609e-19   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   1.025907166e-01   2.931739000e-01   3.000000000e+02   3.000000000e+02   7.860342773e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   1.197597797e-01   3.422380000e-01   3.000000000e+02   3.000000000e+02   6.108797610e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   1.359570486e-01   3.885250000e-01   3.000000000e+02   3.000000000e+02   4.933330960e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   1.512374626e-01   4.321919000e-01   3.000000000e+02   3.000000000e+02   4.104023498e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   1.656529514e-01   4.733871000e-01   3.000000000e+02   3.000000000e+02   3.495628704e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   1.792524705e-01   5.122505000e-01   3.000000000e+02   3.000000000e+02   3.035095675e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   1.920822108e-01   5.489141000e-01   3.000000000e+02   3.000000000e+02   2.677428854e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   2.041857037e-01   5.835023000e-01   3.000000000e+02   3.000000000e+02   2.393652335e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   2.156041362e-01   6.161328000e-01   3.000000000e+02   3.000000000e+02   2.164398496e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   2.263762106e-01   6.469162000e-01   3.000000000e+02   3.000000000e+02   1.976313405e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   2.365385648e-01   6.759572000e-01   3.000000000e+02   3.000000000e+02   1.819934515e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   2.461257019e-01   7.033544000e-01   3.000000000e+02   3.000000000e+02   1.688400679e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   2.551701656e-01   7.292008000e-01   3.000000000e+02   3.000000000e+02   1.576633649e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   2.637026798e-01   7.535842000e-01   3.000000000e+02   3.000000000e+02   1.480806040e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   2.717521839e-01   7.765873000e-01   3.000000000e+02   3.000000000e+02   1.397987176e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   2.793461125e-01   7.982885000e-01   3.000000000e+02   3.000000000e+02   1.325898956e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   2.865101505e-01   8.187612000e-01   3.000000000e+02   3.000000000e+02   1.262749888e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   2.932686882e-01   8.380751000e-01   3.000000000e+02   3.000000000e+02   1.207048688e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   2.996446810e-01   8.562958000e-01   3.000000000e+02   3.000000000e+02   1.146426300e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   3.056597546e-01   8.734851000e-01   3.000000000e+02   3.000000000e+02   1.015198596e-20   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   3.113343802e-01   8.897015000e-01   3.000000000e+02   3.000000000e+02   2.045561979e-17   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   3.166877688e-01   9.049999000e-01   3.000000000e+02   3.000000000e+02   2.832603150e-15   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   3.217381519e-01   9.194324000e-01   3.000000000e+02   3.000000000e+02   2.963214953e-13   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   3.265026412e-01   9.330479000e-01   3.000000000e+02   3.000000000e+02   2.437118959e-11   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   3.309974734e-01   9.458928000e-01   3.000000013e+02   3.000000000e+02   1.521797361e-09   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   3.352378706e-01   9.580106000e-01   3.000000781e+02   3.000000000e+02   6.858935704e-08   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   3.392382499e-01   9.694425000e-01   3.000033383e+02   3.000000000e+02   2.058039551e-06   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   3.430121538e-01   9.802272000e-01   3.000955559e+02   3.000000000e+02   3.536533333e-05   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   3.465724945e-01   9.904016000e-01   3.015916756e+02   3.000000000e+02   2.359995267e-04   0.000000000e+00   1.000000000e+00   
1.715200328e-05   3.500408833e-05   3.499312749e-01   1.000000000e+00   3.110709970e+02   4.660000000e+02   -4.536187165e-04  0.000000000e+00   1.000000000e+00   

3.569872334e-04   7.285453744e-04   1.000000000e-13   2.857616426e-13   3.000000000e+02   3.000000000e+02   -4.743898394e-24  0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   2.297680312e-02   6.565889000e-02   3.000000000e+02   3.000000000e+02   -1.581299461e-24  0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   4.465301881e-02   1.276012000e-01   3.000000000e+02   3.000000000e+02   -8.023343375e-25  0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   6.510229936e-02   1.860374000e-01   3.000000000e+02   3.000000000e+02   -4.927677945e-25  0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   8.439407677e-02   2.411659000e-01   3.000000000e+02   3.000000000e+02   -3.381646121e-25  0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   1.025938602e-01   2.931739000e-01   3.000000000e+02   3.000000000e+02   -2.496061410e-25  0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   1.197634493e-01   3.422380000e-01   3.000000000e+02   3.000000000e+02   -1.939856112e-25  0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   1.359612146e-01   3.885250000e-01   3.000000000e+02   3.000000000e+02   -1.566585252e-25  0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   1.512420968e-01   4.321919000e-01   3.000000000e+02   3.000000000e+02   -1.303237992e-25  0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   1.656580274e-01   4.733871000e-01   3.000000000e+02   3.000000000e+02   -1.110063098e-25  0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   1.792579632e-01   5.122505000e-01   3.000000000e+02   3.000000000e+02   -9.650536837e-26  0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   1.920880966e-01   5.489141000e-01   3.000000000e+02   3.000000000e+02   -9.127484317e-26  0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   2.041919604e-01   5.835023000e-01   3.000000000e+02   3.000000000e+02   -3.435449652e-25  0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   2.156107427e-01   6.161328000e-01   3.000000000e+02   3.000000000e+02   -9.670539660e-24  0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   2.263831472e-01   6.469162000e-01   3.000000000e+02   3.000000000e+02   -2.744835380e-22  0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   2.365458128e-01   6.759572000e-01   3.000000000e+02   3.000000000e+02   -5.245054262e-21  0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   2.461332437e-01   7.033544000e-01   3.000000000e+02   3.000000000e+02   1.358664405e-20   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   2.551779845e-01   7.292008000e-01   3.000000000e+02   3.000000000e+02   8.232931562e-18   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   2.637107602e-01   7.535842000e-01   3.000000000e+02   3.000000000e+02   2.174099361e-16   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   2.717605110e-01   7.765873000e-01   3.000000000e+02   3.000000000e+02   4.752398449e-15   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   2.793546723e-01   7.982885000e-01   3.000000000e+02   3.000000000e+02   8.973308097e-14   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   2.865189298e-01   8.187612000e-01   3.000000000e+02   3.000000000e+02   1.448295502e-12   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   2.932776745e-01   8.380751000e-01   3.000000001e+02   3.000000000e+02   1.983361004e-11   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   2.996538627e-01   8.562958000e-01   3.000000016e+02   3.000000000e+02   2.284554642e-10   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   3.056691207e-01   8.734851000e-01   3.000000181e+02   3.000000000e+02   2.191929524e-09   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   3.113439201e-01   8.897015000e-01   3.000001670e+02   3.000000000e+02   1.732795125e-08   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   3.166974727e-01   9.049999000e-01   3.000012756e+02   3.000000000e+02   1.114961029e-07   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   3.217480106e-01   9.194324000e-01   3.000079970e+02   3.000000000e+02   5.761548235e-07   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   3.265126459e-01   9.330479000e-01   3.000407267e+02   3.000000000e+02   2.357187316e-06   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   3.310076158e-01   9.458928000e-01   3.001669336e+02   3.000000000e+02   7.531269098e-06   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   3.352481430e-01   9.580106000e-01   3.005470586e+02   3.000000000e+02   1.859662005e-05   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   3.392486449e-01   9.694425000e-01   3.014321186e+02   3.000000000e+02   3.539871600e-05   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   3.430226644e-01   9.802272000e-01   3.030212147e+02   3.000000000e+02   5.249253743e-05   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   3.465831142e-01   9.904016000e-01   3.052457615e+02   3.000000000e+02   6.227493750e-05   0.000000000e+00   1.000000000e+00   
3.569872334e-04   7.285453744e-04   3.499419975e-01   1.000000000e+00   3.077418236e+02   4.660000000e+02   6.101174784e-05   0.000000000e+00   1.000000000e+00   

6.225813477e-03   1.270574179e-02   1.000000000e-13   2.856485810e-13   3.000000000e+02   3.000000000e+02   -2.147197791e-21  0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   2.298589749e-02   6.565889000e-02   3.000000000e+02   3.000000000e+02   6.293050390e-18   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   4.467069277e-02   1.276012000e-01   3.000000000e+02   3.000000000e+02   5.779703351e-17   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   6.512806728e-02   1.860374000e-01   3.000000000e+02   3.000000000e+02   5.343241009e-16   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   8.442748050e-02   2.411659000e-01   3.000000000e+02   3.000000000e+02   4.649561707e-15   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   1.026344675e-01   2.931739000e-01   3.000000000e+02   3.000000000e+02   3.702948318e-14   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   1.198108525e-01   3.422380000e-01   3.000000000e+02   3.000000000e+02   2.663186755e-13   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   1.360150289e-01   3.885250000e-01   3.000000001e+02   3.000000000e+02   1.717778070e-12   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   1.513019594e-01   4.321919000e-01   3.000000004e+02   3.000000000e+02   9.896001725e-12   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   1.657235959e-01   4.733871000e-01   3.000000022e+02   3.000000000e+02   5.079702919e-11   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   1.793289147e-01   5.122505000e-01   3.000000110e+02   3.000000000e+02   2.320464901e-10   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   1.921641263e-01   5.489141000e-01   3.000000485e+02   3.000000000e+02   9.431075885e-10   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   2.042727809e-01   5.835023000e-01   3.000001911e+02   3.000000000e+02   3.412480222e-09   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   2.156960829e-01   6.161328000e-01   3.000006752e+02   3.000000000e+02   1.100939471e-08   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   2.264727512e-01   6.469162000e-01   3.000021408e+02   3.000000000e+02   3.174620264e-08   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   2.366394392e-01   6.759572000e-01   3.000061097e+02   3.000000000e+02   8.209760571e-08   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   2.462306648e-01   7.033544000e-01   3.000157550e+02   3.000000000e+02   1.912415889e-07   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   2.552789856e-01   7.292008000e-01   3.000368793e+02   3.000000000e+02   4.034389648e-07   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   2.638151387e-01   7.535842000e-01   3.000787956e+02   3.000000000e+02   7.756128783e-07   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   2.718680756e-01   7.765873000e-01   3.001546208e+02   3.000000000e+02   1.368489277e-06   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   2.794652427e-01   7.982885000e-01   3.002805483e+02   3.000000000e+02   2.232862931e-06   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   2.866323359e-01   8.187612000e-01   3.004739983e+02   3.000000000e+02   3.395520611e-06   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   2.933937558e-01   8.380751000e-01   3.007510460e+02   3.000000000e+02   4.850249548e-06   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   2.997724677e-01   8.562958000e-01   3.011238267e+02   3.000000000e+02   6.556844879e-06   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   3.057901065e-01   8.734851000e-01   3.015986318e+02   3.000000000e+02   8.447826276e-06   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   3.114671520e-01   8.897015000e-01   3.021751163e+02   3.000000000e+02   1.043990951e-05   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   3.168228237e-01   9.049999000e-01   3.028466094e+02   3.000000000e+02   1.244640746e-05   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   3.218753606e-01   9.194324000e-01   3.036013189e+02   3.000000000e+02   1.438787188e-05   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   3.266418817e-01   9.330479000e-01   3.044239474e+02   3.000000000e+02   1.619917594e-05   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   3.311386308e-01   9.458928000e-01   3.052974444e+02   3.000000000e+02   1.783307164e-05   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   3.353808364e-01   9.580106000e-01   3.062045040e+02   3.000000000e+02   1.926051569e-05   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   3.393829217e-01   9.694425000e-01   3.071287842e+02   3.000000000e+02   2.046896371e-05   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   3.431584350e-01   9.802272000e-01   3.080556860e+02   3.000000000e+02   2.145934960e-05   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   3.467202941e-01   9.904016000e-01   3.089728481e+02   3.000000000e+02   2.224271083e-05   0.000000000e+00   1.000000000e+00   
6.225813477e-03   1.270574179e-02   3.500805068e-01   1.000000000e+00   3.098702188e+02   4.660000000e+02   2.282036868e-05   0.000000000e+00   1.000000000e+00   

8.248335890e-02   1.683333855e-01   1.000000000e-13   2.849924917e-13   3.006378590e+02   3.000000000e+02   3.427210776e-23   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   2.303881398e-02   6.565889000e-02   3.006378590e+02   3.000000000e+02   2.526316529e-07   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   4.477353044e-02   1.276012000e-01   3.007186205e+02   3.000000000e+02   5.162054862e-07   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   6.527800045e-02   1.860374000e-01   3.008669351e+02   3.000000000e+02   8.100457214e-07   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   8.462184340e-02   2.411659000e-01   3.010793341e+02   3.000000000e+02   1.144649529e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   1.028707452e-01   2.931739000e-01   3.013562415e+02   3.000000000e+02   1.524441297e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   1.200866725e-01   3.422380000e-01   3.016986207e+02   3.000000000e+02   1.949296094e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   1.363281530e-01   3.885250000e-01   3.021066241e+02   3.000000000e+02   2.415703856e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   1.516502759e-01   4.321919000e-01   3.025790154e+02   3.000000000e+02   2.917770425e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   1.661051129e-01   4.733871000e-01   3.031130174e+02   3.000000000e+02   3.448115394e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   1.797417528e-01   5.122505000e-01   3.037043991e+02   3.000000000e+02   3.998634202e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   1.926065128e-01   5.489141000e-01   3.043477130e+02   3.000000000e+02   4.561125522e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   2.047430431e-01   5.835023000e-01   3.050365994e+02   3.000000000e+02   5.127767148e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   2.161926430e-01   6.161328000e-01   3.057641236e+02   3.000000000e+02   5.691459375e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   2.269941205e-01   6.469162000e-01   3.065230709e+02   3.000000000e+02   6.246018084e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   2.371842135e-01   6.759572000e-01   3.073062369e+02   3.000000000e+02   6.786288408e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   2.467975194e-01   7.033544000e-01   3.081066383e+02   3.000000000e+02   7.308150233e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   2.558666706e-01   7.292008000e-01   3.089176875e+02   3.000000000e+02   7.808475688e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   2.644224750e-01   7.535842000e-01   3.097333147e+02   3.000000000e+02   8.285045311e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   2.724939508e-01   7.765873000e-01   3.105480376e+02   3.000000000e+02   8.736435760e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   2.801086075e-01   7.982885000e-01   3.113570167e+02   3.000000000e+02   9.161911856e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   2.872922003e-01   8.187612000e-01   3.121560287e+02   3.000000000e+02   9.561289576e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   2.940691858e-01   8.380751000e-01   3.129414889e+02   3.000000000e+02   9.934845025e-06   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   3.004625824e-01   8.562958000e-01   3.137103972e+02   3.000000000e+02   1.028320082e-05   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   3.064940746e-01   8.734851000e-01   3.144602973e+02   3.000000000e+02   1.060723909e-05   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   3.121841894e-01   8.897015000e-01   3.151892411e+02   3.000000000e+02   1.090803109e-05   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   3.175521905e-01   9.049999000e-01   3.158957153e+02   3.000000000e+02   1.118676559e-05   0.000000000e+00   1.000000000e+00   
8.248335890e-02   1.683333855e-01   3.226163590e-01   9.194324000e-01   3.165786172e+02   3.000000000e+02   1.144470833e-05   0.000000000e+00   1.000000000e+00   
