t[s](1)           t[s/mm2](2)       r[mm](3)          r/rd[-](4)        T[K](5)           Tfib[K](6)        v[m/s](7)         dummy(8)          NC7H16_w(9)       
9.252528479e-08   1.888271118e-07   1.000000000e-13   2.857145791e-13   3.000000000e+02   3.000000000e+02   -4.893062532e-22  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   2.298058791e-02   6.565889000e-02   3.000000000e+02   3.000000000e+02   -1.631020844e-22  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   4.466037415e-02   1.276012000e-01   3.000000000e+02   3.000000000e+02   -8.275624323e-23  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   6.511302315e-02   1.860374000e-01   3.000000000e+02   3.000000000e+02   -5.082620742e-23  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   8.440797834e-02   2.411659000e-01   3.000000000e+02   3.000000000e+02   -3.487976468e-23  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   1.026107596e-01   2.931739000e-01   3.000000000e+02   3.000000000e+02   -2.574545990e-23  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   1.197831770e-01   3.422380000e-01   3.000000000e+02   3.000000000e+02   -2.000851724e-23  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   1.359836104e-01   3.885250000e-01   3.000000000e+02   3.000000000e+02   -1.615843966e-23  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   1.512670097e-01   4.321919000e-01   3.000000000e+02   3.000000000e+02   -1.344215837e-23  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   1.656853149e-01   4.733871000e-01   3.000000000e+02   3.000000000e+02   -1.144944581e-23  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   1.792874909e-01   5.122505000e-01   3.000000000e+02   3.000000000e+02   -9.941033903e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   1.921197377e-01   5.489141000e-01   3.000000000e+02   3.000000000e+02   -8.769545959e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   2.042255953e-01   5.835023000e-01   3.000000000e+02   3.000000000e+02   -7.840075426e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   2.156462586e-01   6.161328000e-01   3.000000000e+02   3.000000000e+02   -7.089186348e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   2.264204375e-01   6.469162000e-01   3.000000000e+02   3.000000000e+02   -6.473139783e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   2.365847771e-01   6.759572000e-01   3.000000000e+02   3.000000000e+02   -5.960942472e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   2.461737872e-01   7.033544000e-01   3.000000000e+02   3.000000000e+02   -5.530121680e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   2.552200180e-01   7.292008000e-01   3.000000000e+02   3.000000000e+02   -5.164044312e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   2.637541992e-01   7.535842000e-01   3.000000000e+02   3.000000000e+02   -4.850174302e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   2.718052759e-01   7.765873000e-01   3.000000000e+02   3.000000000e+02   -4.578912629e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   2.794006881e-01   7.982885000e-01   3.000000000e+02   3.000000000e+02   -4.342797688e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   2.865661258e-01   8.187612000e-01   3.000000000e+02   3.000000000e+02   -4.135962486e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   2.933259838e-01   8.380751000e-01   3.000000000e+02   3.000000000e+02   -3.953730704e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   2.997032223e-01   8.562958000e-01   3.000000000e+02   3.000000000e+02   -3.792340003e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   3.057194711e-01   8.734851000e-01   3.000000000e+02   3.000000000e+02   -3.648733270e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   3.113952053e-01   8.897015000e-01   3.000000000e+02   3.000000000e+02   -3.520402032e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   3.167496398e-01   9.049999000e-01   3.000000000e+02   3.000000000e+02   -3.405274487e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   3.218010096e-01   9.194324000e-01   3.000000000e+02   3.000000000e+02   -3.303161434e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   3.265664297e-01   9.330479000e-01   3.000000000e+02   3.000000000e+02   -4.191601369e-24  0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   3.310621401e-01   9.458928000e-01   3.000000000e+02   3.000000000e+02   1.149440129e-18   0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   3.353033657e-01   9.580106000e-01   3.000000000e+02   3.000000000e+02   2.479454267e-14   0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   3.393045266e-01   9.694425000e-01   3.000000000e+02   3.000000000e+02   1.479865554e-10   0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   3.430791678e-01   9.802272000e-01   3.000000065e+02   3.000000000e+02   5.179062365e-07   0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   3.466402041e-01   9.904016000e-01   3.000214560e+02   3.000000000e+02   7.732369068e-04   0.000000000e+00   1.000000000e+00   
9.252528479e-08   1.888271118e-07   3.499996406e-01   1.000000000e+00   3.314234446e+02   7.410000000e+02   9.069783751e-04   0.000000000e+00   1.000000000e+00   

1.707961172e-06   3.485635045e-06   1.000000000e-13   2.857292742e-13   3.000000000e+02   3.000000000e+02   -4.161489854e-25  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   2.297940600e-02   6.565889000e-02   3.000000000e+02   3.000000000e+02   -1.387163270e-25  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   4.465807724e-02   1.276012000e-01   3.000000000e+02   3.000000000e+02   -7.038317222e-26  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   6.510967436e-02   1.860374000e-01   3.000000000e+02   3.000000000e+02   -4.322706748e-26  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   8.440363720e-02   2.411659000e-01   3.000000000e+02   3.000000000e+02   -2.966481306e-26  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   1.026054823e-01   2.931739000e-01   3.000000000e+02   3.000000000e+02   -2.189619861e-26  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   1.197770165e-01   3.422380000e-01   3.000000000e+02   3.000000000e+02   -1.701699908e-26  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   1.359766167e-01   3.885250000e-01   3.000000000e+02   3.000000000e+02   -1.374255520e-26  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   1.512592300e-01   4.321919000e-01   3.000000000e+02   3.000000000e+02   -1.143239121e-26  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   1.656767936e-01   4.733871000e-01   3.000000000e+02   3.000000000e+02   -9.737613558e-27  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   1.792782701e-01   5.122505000e-01   3.000000000e+02   3.000000000e+02   -8.454727688e-27  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   1.921098569e-01   5.489141000e-01   3.000000000e+02   3.000000000e+02   -7.458391526e-27  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   2.042150919e-01   5.835023000e-01   3.000000000e+02   3.000000000e+02   -6.667888211e-27  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   2.156351678e-01   6.161328000e-01   3.000000000e+02   3.000000000e+02   -6.029266238e-27  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   2.264087926e-01   6.469162000e-01   3.000000000e+02   3.000000000e+02   -5.505326172e-27  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   2.365726094e-01   6.759572000e-01   3.000000000e+02   3.000000000e+02   -5.069708626e-27  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   2.461611264e-01   7.033544000e-01   3.000000000e+02   3.000000000e+02   -4.703300814e-27  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   2.552068919e-01   7.292008000e-01   3.000000000e+02   3.000000000e+02   -4.391956491e-27  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   2.637406342e-01   7.535842000e-01   3.000000000e+02   3.000000000e+02   -4.125013888e-27  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   2.717912969e-01   7.765873000e-01   3.000000000e+02   3.000000000e+02   -3.894309154e-27  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   2.793863184e-01   7.982885000e-01   3.000000000e+02   3.000000000e+02   -3.693496285e-27  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   2.865513876e-01   8.187612000e-01   3.000000000e+02   3.000000000e+02   -3.517585476e-27  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   2.933108980e-01   8.380751000e-01   3.000000000e+02   3.000000000e+02   -3.362599574e-27  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   2.996878084e-01   8.562958000e-01   3.000000000e+02   3.000000000e+02   -3.225339075e-27  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   3.057037478e-01   8.734851000e-01   3.000000000e+02   3.000000000e+02   -3.104601828e-27  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   3.113791901e-01   8.897015000e-01   3.000000000e+02   3.000000000e+02   -6.612992304e-27  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   3.167333492e-01   9.049999000e-01   3.000000000e+02   3.000000000e+02   -6.231130955e-24  0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   3.217844592e-01   9.194324000e-01   3.000000000e+02   3.000000000e+02   1.532086178e-22   0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   3.265496343e-01   9.330479000e-01   3.000000000e+02   3.000000000e+02   3.889134951e-16   0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   3.310451134e-01   9.458928000e-01   3.000000000e+02   3.000000000e+02   2.524695361e-13   0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   3.352861209e-01   9.580106000e-01   3.000000000e+02   3.000000000e+02   1.179377620e-10   0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   3.392870761e-01   9.694425000e-01   3.000000055e+02   3.000000000e+02   3.661941050e-08   0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   3.430615230e-01   9.802272000e-01   3.000016143e+02   3.000000000e+02   6.551074488e-06   0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   3.466223762e-01   9.904016000e-01   3.002730020e+02   3.000000000e+02   4.583019019e-04   0.000000000e+00   1.000000000e+00   
1.707961172e-06   3.485635045e-06   3.499816400e-01   1.000000000e+00   3.185641744e+02   7.410000000e+02   -1.174269094e-02  0.000000000e+00   1.000000000e+00   

1.589171562e-05   3.243207269e-05   1.000000000e-13   2.857587924e-13   3.000000000e+02   3.000000000e+02   -2.945059087e-22  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   2.297703229e-02   6.565889000e-02   3.000000000e+02   3.000000000e+02   -9.816863623e-23  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   4.465346418e-02   1.276012000e-01   3.000000000e+02   3.000000000e+02   -4.980971009e-23  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   6.510294870e-02   1.860374000e-01   3.000000000e+02   3.000000000e+02   -3.059151259e-23  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   8.439491853e-02   2.411659000e-01   3.000000000e+02   3.000000000e+02   -2.099359395e-23  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   1.025948835e-01   2.931739000e-01   3.000000000e+02   3.000000000e+02   -1.549579637e-23  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   1.197646439e-01   3.422380000e-01   3.000000000e+02   3.000000000e+02   -1.204281882e-23  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   1.359625707e-01   3.885250000e-01   3.000000000e+02   3.000000000e+02   -9.725516329e-24  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   1.512436053e-01   4.321919000e-01   3.000000000e+02   3.000000000e+02   -8.090628396e-24  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   1.656596797e-01   4.733871000e-01   3.000000000e+02   3.000000000e+02   -6.891245352e-24  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   1.792597511e-01   5.122505000e-01   3.000000000e+02   3.000000000e+02   -5.983355422e-24  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   1.920900125e-01   5.489141000e-01   3.000000000e+02   3.000000000e+02   -5.278254845e-24  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   2.041939970e-01   5.835023000e-01   3.000000000e+02   3.000000000e+02   -4.718820826e-24  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   2.156128933e-01   6.161328000e-01   3.000000000e+02   3.000000000e+02   -4.266872238e-24  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   2.263854052e-01   6.469162000e-01   3.000000000e+02   3.000000000e+02   -3.896083285e-24  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   2.365481721e-01   6.759572000e-01   3.000000000e+02   3.000000000e+02   -3.587799600e-24  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   2.461356986e-01   7.033544000e-01   3.000000000e+02   3.000000000e+02   -3.328495191e-24  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   2.551805297e-01   7.292008000e-01   3.000000000e+02   3.000000000e+02   -3.108158853e-24  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   2.637133905e-01   7.535842000e-01   3.000000000e+02   3.000000000e+02   -2.919245321e-24  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   2.717632216e-01   7.765873000e-01   3.000000000e+02   3.000000000e+02   -2.755977093e-24  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   2.793574586e-01   7.982885000e-01   3.000000000e+02   3.000000000e+02   -2.613863401e-24  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   2.865217876e-01   8.187612000e-01   3.000000000e+02   3.000000000e+02   -2.489440838e-24  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   2.932805997e-01   8.380751000e-01   3.000000000e+02   3.000000000e+02   -2.392687137e-24  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   2.996568515e-01   8.562958000e-01   3.000000000e+02   3.000000000e+02   -3.609165424e-24  0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   3.056721695e-01   8.734851000e-01   3.000000000e+02   3.000000000e+02   1.043111887e-21   0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   3.113470255e-01   8.897015000e-01   3.000000000e+02   3.000000000e+02   8.154405520e-18   0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   3.167006315e-01   9.049999000e-01   3.000000000e+02   3.000000000e+02   1.265075974e-15   0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   3.217512198e-01   9.194324000e-01   3.000000000e+02   3.000000000e+02   1.564341772e-13   0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   3.265159026e-01   9.330479000e-01   3.000000000e+02   3.000000000e+02   1.477057467e-11   0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   3.310109174e-01   9.458928000e-01   3.000000008e+02   3.000000000e+02   1.030756414e-09   0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   3.352514868e-01   9.580106000e-01   3.000000518e+02   3.000000000e+02   5.064521464e-08   0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   3.392520286e-01   9.694425000e-01   3.000024121e+02   3.000000000e+02   1.622813565e-06   0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   3.430260857e-01   9.802272000e-01   3.000737054e+02   3.000000000e+02   2.938467490e-05   0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   3.465865711e-01   9.904016000e-01   3.012921573e+02   3.000000000e+02   2.054481853e-04   0.000000000e+00   1.000000000e+00   
1.589171562e-05   3.243207269e-05   3.499454879e-01   1.000000000e+00   3.093720447e+02   7.410000000e+02   -4.091320261e-04  0.000000000e+00   1.000000000e+00   

1.265773058e-04   2.583210323e-04   1.000000000e-13   2.857644911e-13   3.000000000e+02   3.000000000e+02   -2.425010904e-23  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   2.297657408e-02   6.565889000e-02   3.000000000e+02   3.000000000e+02   -8.083369681e-24  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   4.465257370e-02   1.276012000e-01   3.000000000e+02   3.000000000e+02   -4.101414829e-24  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   6.510165041e-02   1.860374000e-01   3.000000000e+02   3.000000000e+02   -2.518956307e-24  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   8.439323551e-02   2.411659000e-01   3.000000000e+02   3.000000000e+02   -1.728647634e-24  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   1.025928375e-01   2.931739000e-01   3.000000000e+02   3.000000000e+02   -1.275949788e-24  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   1.197622555e-01   3.422380000e-01   3.000000000e+02   3.000000000e+02   -9.916258413e-25  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   1.359598593e-01   3.885250000e-01   3.000000000e+02   3.000000000e+02   -8.008152791e-25  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   1.512405892e-01   4.321919000e-01   3.000000000e+02   3.000000000e+02   -6.661958726e-25  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   1.656563760e-01   4.733871000e-01   3.000000000e+02   3.000000000e+02   -5.674366669e-25  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   1.792561763e-01   5.122505000e-01   3.000000000e+02   3.000000000e+02   -4.926794918e-25  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   1.920861818e-01   5.489141000e-01   3.000000000e+02   3.000000000e+02   -4.346203311e-25  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   2.041899250e-01   5.835023000e-01   3.000000000e+02   3.000000000e+02   -3.885555984e-25  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   2.156085935e-01   6.161328000e-01   3.000000000e+02   3.000000000e+02   -3.513413957e-25  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   2.263808906e-01   6.469162000e-01   3.000000000e+02   3.000000000e+02   -3.208100148e-25  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   2.365434548e-01   6.759572000e-01   3.000000000e+02   3.000000000e+02   -2.954283363e-25  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   2.461307902e-01   7.033544000e-01   3.000000000e+02   3.000000000e+02   -2.746767878e-25  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   2.551754409e-01   7.292008000e-01   3.000000000e+02   3.000000000e+02   -3.364654273e-25  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   2.637081315e-01   7.535842000e-01   3.000000000e+02   3.000000000e+02   -8.045024311e-24  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   2.717578020e-01   7.765873000e-01   3.000000000e+02   3.000000000e+02   -5.207058312e-22  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   2.793518876e-01   7.982885000e-01   3.000000000e+02   3.000000000e+02   -1.077262182e-21  0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   2.865160737e-01   8.187612000e-01   3.000000000e+02   3.000000000e+02   2.497408111e-17   0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   2.932747511e-01   8.380751000e-01   3.000000000e+02   3.000000000e+02   1.083116544e-15   0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   2.996508757e-01   8.562958000e-01   3.000000000e+02   3.000000000e+02   3.946654294e-14   0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   3.056660737e-01   8.734851000e-01   3.000000000e+02   3.000000000e+02   1.177007939e-12   0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   3.113408165e-01   8.897015000e-01   3.000000001e+02   3.000000000e+02   2.837886273e-11   0.000000000e+00   1.000000000e+00   
1.265773058e-04   2.583210323e-04   3.166943158e-01   9.049999000e-01   3.000000019e+02   3.000000000e+02   5.450280812e-10   0.000000000e+00   1.000000000e+00   
